2925,iron,in one month i will be in nashville recording my first ep with my producer neilson hubbard. come join me on on my journey!,music/pop,2000,USD,30,Saturday,December,2025,16,1,0,successful
2926,the pretty unknown - debut album,"the pretty unknown, having played more than 50 gigs in reno since 2012, are releasing their debut album. help them finish the project!",music/pop,10000,USD,33,Wednesday,December,10864,123,1,0,successful
2927,leah nobel: double ep project,two albums. one goal: to share beautiful music that helps us all feel connected.,music/pop,15000,USD,29,Tuesday,December,15611,155,1,1,successful
2928,antarctica expedition to report on climate and environment,"your support will enable articles, visual content, and social media aimed at teaching young people and adults about the south pole.",journalism,15000,USD,15,Friday,November,15001,195,1,0,successful
2929,the magpi magazine - from virtual to reality,"bring the magpi magazine, the best and only magazine for the raspberry pi enthusiast, from the digital realm into the physical realm.",journalism,6000,GBP,32,Thursday,November,29576,616,1,0,successful
2930,bay area underground photobook project,book of photography covering bay area social movements from 2008-2012 by joe sciarrillo and matt werner,journalism,1500,USD,25,Tuesday,November,1825,33,1,0,successful
2931,roots: an arab american odyssey,the roots project will explore the rhythms and challenges of the arab american community in flux. visit www.rootsodyssey.com.,journalism,3500,USD,30,Monday,November,3575,75,1,0,successful
2932,the warwick globalist,the warwick globalist is the new chapter of global21:a global network of international affairs publications at preeminent universities.,journalism,500,GBP,16,Wednesday,November,670,9,1,0,successful
2933,flawed justice: village arbitration in bangladesh,a journalism project investigating the impact of village court rulings on survivors of gender-based violence in rural bangladesh.,journalism,3100,USD,30,Wednesday,November,3211,60,1,0,successful
2934,saving the planet: report from qatar,"i want to write a report to tell people what is happening about climate change based on the december 2012 un conference in doha, qatar.",journalism,1800,USD,25,Monday,October,2042,41,1,0,successful
2935,collateral damage: the outrage of wrongful conviction,i’m writing a book about family members of people who’ve been wrongly convicted of serious crimes and fully exonerated.,journalism,7000,USD,30,Thursday,October,7402,35,1,0,successful
2936,hello mr.,"more than just a magazine, it's the introduction to a new generation of men who date men.",journalism,20000,USD,30,Thursday,October,26131,626,1,1,successful
2937,whowhatwhy: the post-election project,"when the election is over, the real work begins.",journalism,50000,USD,30,Thursday,October,52904,113,1,0,successful
2938,journalism without walls goes to kenya,invest in the future of journalism   invest in journalism without walls,journalism,16800,USD,30,Monday,October,18485,118,1,0,successful
2939,michael j. totten's dispatches from libya,award-winning journalist michael totten returns to libya.,journalism,7500,USD,30,Wednesday,October,11822,213,1,1,successful
2940,cmon comics - vol. 1,"experience zombicide, cthulhu: death may die, and zombicide: invader like never before with beautifully written and illustrated comics!",comics/graphic novels,10000,USD,9,Tuesday,May,501632,12261,1,1,successful
2941,blacking out - a graphic novel by chip mosher & peter krause,a tale of fire and murder in southern california. presented in a deluxe oversized hardcover graphic novel.,comics/graphic novels,500,USD,29,Tuesday,May,44198,875,1,1,successful
2942,killing moon - fantasy graphic novel,"pigdog press presents a sword & sorcery epic featuring assassins, dragons, vampires & necromancers!",comics/graphic novels,900,GBP,60,Monday,May,2613,129,1,0,successful
2943,reanimator incorporated - a lovecraft-inspired graphic novel,"inspired by h.p. lovecraft, this 72-page graphic novel reimagines the original reanimator story, opening doors into other realms.",comics/graphic novels,3000,GBP,28,Wednesday,May,14356,618,1,0,successful
2944,worst case scenario graphic novelisation,a graphic novel about the never produced movie 'worst case scenario'.,comics/graphic novels,13140,EUR,60,Wednesday,May,16017,175,1,0,successful
2945,questless #1: an all-ages fantasy adventure comic,everyone gets a quest...everyone but her!,comics/graphic novels,1000,USD,30,Tuesday,May,6402,310,1,1,successful
2946,madi: once upon a time in the future,"a sci-fi graphic novel by duncan jones, alex de campi & some of the best artists in comics",comics/graphic novels,50000,USD,30,Tuesday,May,366610,6860,1,1,successful
2947,illegal cargo: a graphic novel from mexico,"inspired by the struggles of migrants from mexico, central and south america to the united states.",comics/graphic novels,800,CAD,30,Monday,May,6184,146,1,1,successful
2948,the comic book encyclopedia of pro wrestling,"280 pages of true stories of legendary professional wrestlers, plus original encyclopedia entries featuring them, allies & enemies!",comics/graphic novels,3000,USD,14,Sunday,May,6016,134,1,0,successful
2949,by the time i get to dallas 1+2: er doc apocalypse continues,"with 80% of homo sapiens migrating to one spot on the globe, a failing med student hits the road to save, or maybe destroy, humanity.",comics/graphic novels,4000,USD,30,Friday,May,13003,361,1,1,successful
2950,newfound allegiance: book one,"in a world where magic has become a long forgotten art, the practice was revived for a new purpose... warfare.",comics/graphic novels,6000,CAD,30,Friday,May,6836,114,1,0,successful
2951,late night shorts volume 2,second volume of late night saucy tales for adults!,comics/graphic novels,1000,USD,30,Wednesday,May,6803,171,1,0,successful
2952,the scattered bond by e.d.e. bell,"unique fantasy novel: wizards, dragons, magic, and the connections that define us 
[ vegan gender equalist female heroine indie lgbtq ]",publishing/fiction,2500,USD,30,Monday,January,3853,100,1,0,successful
2953,paranormal romance trilogy marketing campaign,"now that my paranormal romance trilogy is complete, i'm trying to work with my publisher to market through pr by the book to stand out.",publishing/fiction,1700,USD,59,Monday,January,1700,10,1,0,successful
2954,"help release my fourth novel, into darkness",people are missing and officer rob alletto must find out why and discover a way to stop it before the whole town slips 'into darkness'.,publishing/fiction,100,USD,30,Monday,January,321,13,1,0,successful
2955,track 9 - a journey into darkness,a chilling and edgy novel that rides a jagged line between suspense and horror.,publishing/fiction,1200,USD,30,Monday,January,1210,14,1,0,successful
2956,'io sono il mare' is the title of my new novel!,"il mare per salvare le sue creature si rivolge ai subacquei.
the ocean in order to save its creatures asks for help to the divers",publishing/fiction,1500,EUR,46,Saturday,January,1515,65,1,0,successful
2957,"dear philomena,","'dear philomena,' is my debut novel. the story of two strokes, one girl, one boy and a whole lot of magical realism.",publishing/fiction,1500,USD,30,Friday,January,4905,120,1,0,successful
2958,parish: a freakhouse sequel,"the sequel to the novel ""freakhouse"" is ready to enter the next important steps towards publication under the title ""parish""",publishing/fiction,500,CAD,44,Thursday,January,725,13,1,0,successful
2959,orphaleena: journey out of darkness,support this book project and follow orphaleena as she journeys from a fear-ridden dungeon to the loving arms of a servant.,publishing/fiction,4500,USD,35,Thursday,January,6080,90,1,0,successful
2960,a london gothic,"dark tales of vampires, witches, & demons on the streets of victorian london!",publishing/fiction,500,GBP,28,Thursday,January,1088,37,1,0,successful
2961,estocolmo 69: la primera novela de cris winters,"quiero asistir a una residencia artística para escritores en francia y así terminar estocolmo 69, mi primera novela.",publishing/fiction,35000,MXN,45,Tuesday,January,48144,99,1,0,successful
2962,the fish in jonah's puddle (to say nothing of the demon),"""the fish in jonah's puddle"" is a weird, wonderful novel that's unquestionably quirky. and i'm making 100 limited edition hardcovers.",publishing/fiction,480,USD,40,Monday,January,1512,37,1,0,successful
2963,"maps on the wall, new sci-fi e-book from lucian carter",maps on the wall: a thought-provoking sci-fi short by author lucian carter. refugees from a dead earth seek a new home among the stars.,publishing/fiction,75,CAD,30,Thursday,January,160,11,1,0,successful
2964,a comical journey into the minds of the eruchalu's,"my siblings and i have created countless hysterical skits and jokes, and always said, ""we should start a show."" well here's a start!",film & video/comedy,10000,USD,30,Monday,June,0,0,0,0,failed
2965,star wars: the farce awakens,"""star wars: the farce awakens"" is a live-action short film coming soon from writer & director ronski. laughs, lightsaber duels & more!",film & video/comedy,950,USD,30,Monday,June,25,1,0,0,failed
2966,the lauretta & cleon talk show!,our talk show is coming to philadelphia and cities near you!! help us bring it there!,film & video/comedy,600,USD,30,Monday,June,0,0,0,0,failed
2967,mml,mississauga marvel lady  est un film de fiction qui met en vedette une femme qui l’avait dirigé pendant plus de trois décennies,film & video/comedy,200000,CAD,30,Saturday,May,0,0,0,0,failed
2968,the kevin spacey ryan reynolds project,"a comedy film where two political rivals, kevin spacey and ryan reynolds, go face to face for governorship.",film & video/comedy,100000,USD,30,Saturday,May,0,0,0,0,failed
2969,popcorn pictures,get your popcorn pictures,film & video/comedy,25000,USD,30,Friday,May,0,0,0,0,failed
2970,between rock and a hard place,a romantic comedy about a young girl struggling in her everyday job delivering singing telegrams while dreaming of rock 'n roll stardom,film & video/comedy,10000,USD,30,Thursday,May,1170,11,0,0,failed
2971,cigarettes are bad,i was standing outside a music concert venue and a girl burnt a hole in my jacket with her cigarette. cigarettes are a bad habit.,film & video/comedy,800,USD,30,Wednesday,May,45,3,0,0,failed
2972,the misadventures of sarcasmo prime,i wanna make you laugh. sarcasmo prime will be a real life-animated cross series based on the real life experiences of the writer.,film & video/comedy,1000,USD,30,Wednesday,May,0,0,0,0,failed
2973,deadlines,an infamous film director and his henchmen embark on a chaotic plot to recover a stolen screenplay for the greatest movie of all time,film & video/comedy,2500,GBP,30,Wednesday,May,0,0,0,0,failed
2974,broke man,loosely inspired and derived from the hit tv show impractical jokers with the added flair of super heroes!,film & video/comedy,700,USD,21,Wednesday,May,0,0,0,0,failed
2975,5 guys at a table productions,"a new way to look at a small production company, its fast paced, brand new, and enjoyable. i'm in the midst of building a website.",film & video/comedy,15000,USD,60,Monday,May,0,0,0,0,failed
2976,zentail to newegg integration,zentail to newegg software integration,technology/software,5000,USD,30,Friday,April,11,2,0,0,failed
2977,tranzinfo / bizmapglobal,"a totally unique way   for people moving from one point to another, searching for businesses, homes, locations, via transit.",technology/software,50000,CAD,60,Tuesday,April,2,2,0,0,failed
2978,wpgraphql woocommerce,a wpgraphql extension,technology/software,15000,USD,60,Tuesday,April,773,11,0,0,failed
2979,table university,web platform for universities students where they can prepare their exams sitting around a virtual table with their friends.,technology/software,56000,EUR,60,Friday,April,3,3,0,0,failed
2980,gimli,a visual studio code extension enabling smart visual tools for front-end developers.,technology/software,200000,SEK,35,Wednesday,April,65796,225,0,0,failed
2981,ehaq,an application that calculates the thread size of a screw.,technology/software,20000,USD,30,Wednesday,April,257,13,0,0,failed
2982,one thousand words cv - 1kwcv,can a modern cv / resume and progressive career platform change your life and the entire recruitment industry forever?,technology/software,100000,CHF,30,Tuesday,April,434,15,0,0,failed
2983,meanwhile: an oss replacement for google inbox,a streamlined email client and personal organizer: an open source alternative to the excellent and discontinued google inbox,technology/software,100000,CAD,30,Monday,April,232,8,0,0,failed
2984,workia - quality of life,"your time is not infinite, so why spend it on meaningless chores on your macbook.",technology/software,50000,DKK,15,Friday,March,216,4,0,0,failed
2985,website analytics grading application for anyone,a website reporting solution that analyzes performance recommends & matches you with a vendor that can make the edits for you.,technology/software,25000,USD,60,Thursday,March,2,2,0,0,failed
2986,"free music therapy to the 850,000 uk patients with dementia.","individually personalised, free musical therapy for the 850,000 individuals with dementia & alzheimer's in the uk",technology/software,5000,GBP,45,Wednesday,March,35,9,0,0,failed
2987,hypatia,a blockchain-powered reference management and information marketplace tool,technology/software,20000,USD,30,Tuesday,March,31,3,0,0,failed
2988,wicked words villain enamel pin collection,"an enamel pin collection inspired by villainous quotes. designed by lettering artist kit cronk from brisbane, australia.",design/graphic design,600,AUD,22,Thursday,January,5801,104,1,0,successful
2989,the minigrip,the portable twist-top opener,design/product design,10000,USD,30,Wednesday,January,11658,285,1,0,successful
2990,yiqi hanzi learn chinese flashcards & online learning center,the easiest way to learn & memorize chinese characters through creativity. all characters are hand-drawn with design thinking.,design/product design,8888,USD,30,Wednesday,January,15276,261,1,1,successful
2991,"ivac: the auto vacuum food storage container, fresh saver",keep food fresher longer | rechargeable | auto seal / reseal | microwave & cooler safe | measuring glass & abs,design/product design,20000,HKD,30,Wednesday,January,720559,511,1,0,successful
2992,walli - the challenging wooden puzzle and home decoration,appreciate the beauty of wood. challenge yourself. have fun. save the planet. all with walli!,design/product design,10000,HKD,30,Wednesday,January,45587,108,1,1,successful
2993,my pastel mate,pin’s sur le thème de disney !,design,450,EUR,30,Wednesday,January,1466,68,1,0,successful
2994,cinnamon roll snail plushie!,an soft and cuddly 8-inch plush snail buddy with a cinnamon-sugar twist. also includes enamel pins and stickers!,design/toys,1500,USD,30,Tuesday,January,3471,91,1,0,successful
2995,anon - sliding webcam covers,high quality web cam covers to save your privacy from the world.,design/product design,750,AUD,30,Tuesday,January,5328,213,1,0,successful
2996,the glide vehicle drawer system by flashlanding,"a modular, lightweight drawer system to carry whatever life throws at you.",design/product design,2500,USD,30,Tuesday,January,10792,31,1,0,successful
2997,halo | the bottle opener reborn,"a uniquely designed hand-polished bottle opener, crafted from stainless steel in 3 stunning finishes.",design/product design,5000,GBP,38,Tuesday,January,24798,623,1,1,successful
2998,three texas challenge coins celebrating the lone star state.,"make 100:  3 texas challenge coins celebrating the rich, diverse history of the great state of texas.  collectible commemorative coins",design/product design,918,USD,22,Tuesday,January,1729,38,1,0,successful
2999,quilbie: protect your baby in any condition,"a 3-in-1 cover that uses patent pending technology to block light, sound, rain and heat to keep your baby protected, safe and happy.",design/product design,10000,USD,30,Tuesday,January,20201,314,1,0,successful
3000,vonda shepard's 14th album!,"vonda shepard is back with another album, and is ready to record!",music/pop,35000,USD,30,Monday,December,36244,298,1,1,successful
3001,i walk in your light - anitra's new album,"i walk in your light is the working title for my first full-length cd.  spirit-lifting, soulful, mystical, full-of-love music!",music/pop,14000,USD,30,Tuesday,December,18202,188,1,0,successful
3002,project: meridian || third studio album,"a genre bending journey in uplifting music. building on the positivity and messages of blank pages, awk is back & ready to build anew.",music/pop,7500,USD,25,Tuesday,December,11849,224,1,1,successful
3003,smashby ep,the smashby ep - uk pop singer-songwriter smashby wants your help to fund his new ep!,music/pop,300,GBP,60,Monday,December,380,33,1,0,successful
3004,suyat - from the hawaiian islands to the mainland,"i've been covering music for so long, i think its time for the world to hear my music.",music/pop,5000,USD,45,Thursday,November,5961,116,1,0,successful
3005,the now and then clubhouse (an album),independent pop from southern cali.,music/pop,2000,USD,25,Tuesday,November,2220,19,1,0,successful
3006,"djanan turan, new ep, maze",i am a singer songwriter based in north london. originally from turkey but music brought me here and music made me stay :),music/pop,4000,GBP,30,Tuesday,November,4007,94,1,1,successful
3007,ryan dilmore: a light to lead the dark,a new studio album by ryan dilmore,music/pop,11000,USD,30,Monday,November,11641,104,1,0,successful
3008,new album: when i get home,"a collection of songs about dealing with the ""day-to-day trenches of adult life."" indie piano pop, a la regina spektor/carole king.",music/pop,3000,USD,30,Friday,November,3280,44,1,0,successful
3009,pantomimes first album,pantomimes is coming at the end of this year! ever wanted to be the executive producer of a record? well the adventure starts now!,music/pop,250,GBP,30,Friday,November,283,10,1,0,successful
3010,"a brand new ""disco revival"" album from ephram",a brand new album from ephram as he looks to bring disco back in a new and innovative way,music/pop,5000,CAD,42,Thursday,November,5180,88,1,0,successful
3011,victoria watts is making another record!!!,"thanks to the love and support of friends, family, and wonderful fans, i have the opportunity to create another record!!!",music/pop,2600,USD,30,Wednesday,November,3280,41,1,0,successful
3012,an oasis of bees in abruzzo - beehive expansion project,help me to expand and preserve an oasis dedicated to bees!,food/farmer's markets,2200,EUR,30,Friday,May,2341,18,1,0,successful
3013,susgrainable - sustainability baked into every bite,launching vancouver's first ever dedicated food upcycling facility,food,15000,CAD,31,Friday,May,15795,183,1,0,successful
3014,luckey's woodsman off grid provisions,bridging the divide between outdoor recreation and professional foodservice.,food/food trucks,20000,USD,28,Friday,May,20047,73,1,0,successful
3015,bugu brewing company startup,"new nano-brewery and taproom in monroe, wa.",food/drinks,15000,USD,30,Wednesday,May,16713,66,1,0,successful
3016,funky mello - marshmallow cremes,"delicious plant-based marshmallow cremes that are dairy free,  gluten free, & top 8 allergen free.",food/vegan,10000,USD,60,Wednesday,May,10524,168,1,1,successful
3017,malph's pizza pub 1866 building restoration,restore historic 1866 building and restaurant in downtown rockford.,food/restaurants,15000,USD,30,Tuesday,May,18410,115,1,1,successful
3018,raging pig's vegan bacon seasoning 🥓🌱,plant-based | all-purpose seasoning | no preservatives | soy-free | gluten-free | gmo-free,food/vegan,7500,EUR,35,Tuesday,May,19016,608,1,0,successful
3019,ängsbacka kitchen stories: a cookbook with personal stories,"the ängsbacka cookbook is finally coming! featuring over 20 chefs and other ängsbackians, with beautiful photos from this magical place",food/cookbooks,75000,SEK,30,Tuesday,May,78349,160,1,1,successful
3020,"smash up: a mobile burger truck in annapolis, md",i finally perfected the smash burger with crispy edges and a juicy middle. help me bring my love for burgers to everyone!,food/food trucks,30000,USD,30,Monday,May,30000,225,1,0,successful
3021,the wild garden gnome: creating neighborhood wild zones!,"tools and goods for protecting the untamed 
landscape, pollinator health 
and food security in your home!",food/community gardens,800,USD,20,Saturday,May,825,26,1,0,successful
3022,east austin gets black woman owned bakery & program for kids,"more than cake...quick demand cakes for all occasions, a case of sweets & a sweet mentorship program for home bakery entrepreneurs.",food/spaces,10000,USD,30,Saturday,May,10280,85,1,1,successful
3023,help white bear meadery create minnesota's first mead hall,"wbm is expanding into a 7100sqft building with full food service and mead hall style seating to ""drink like a viking, drink mead.""",food/drinks,20000,USD,32,Friday,May,20249,142,1,0,successful
3024,"wand'rly, everyman's how to guide for full-time traveling","a web magazine like never quite created before, with short stories, practical how tos, tips & reviews for those who love to wander.",journalism,13750,USD,30,Monday,October,14426,60,1,0,successful
3025,the bly project presents: american dreamers,"we're driving from rochester, ny to austin, tx, telling stories of people pursuing american dreams.",journalism,3750,USD,21,Wednesday,September,3895,92,1,0,successful
3026,"tidal: occupy theory, occupy strategy",we believe we can’t have radical action without radical thought. a journal of theory and strategy for occupy movement.,journalism,3500,USD,19,Tuesday,September,3850,89,1,0,successful
3027,"distilled magazine, second issue print edition","distilled, a magazine about contemporary international affairs, is fundraising for a print edition of our second issue!",journalism,400,USD,26,Wednesday,September,477,20,1,0,successful
3028,big red shindig,did you miss us? we're relaunching boston's favorite online art journal and need your help.,journalism,9000,USD,28,Monday,September,12037,208,1,1,successful
3029,witnessing america by bicycle,a cross-country bicycle tour to document america's communities and landscapes.,journalism,3500,USD,60,Thursday,August,3552,44,1,0,successful
3030,the cost of gender,a multimedia project on the state of transgender health care in the u.s. and why americans are traveling abroad to get it.,journalism,5580,USD,25,Wednesday,August,6919,234,1,1,successful
3031,a one year student reporting lab within homicide watch dc,change the way crime is covered. create a reporting lab within homicide watch dc to cover every murder in washington for one year.,journalism,40000,USD,30,Tuesday,August,47450,1110,1,0,successful
3032,farm labor tour,"the farm labor tour is a travel/journalism project covering this seldom discussed, yet critical element of putting food on our tables.",journalism,2100,USD,23,Friday,August,2445,32,1,0,successful
3033,let's print a summer issue from the crow's nest editors,the crow's nest editors got together over the summer to create a new summer journalism tradition at usf st. petersburg. let's print it.,journalism,500,USD,11,Wednesday,August,532,21,1,0,successful
3034,narratively,"narratively is a digital publication devoted to original, true & in-depth stories about new york, with plans to expand to other cities.",journalism/web,50000,USD,33,Tuesday,August,53739,802,1,1,successful
3035,american realities-portraits of poverty,a multimedia project about poverty in america by award-winning danish photographer joakim eskildsen and reporter natasha del toro.,journalism,10000,USD,30,Monday,July,10266,176,1,1,successful
3036,xct: fractured worlds,xct: fractured worlds is another action packed adventure within the xct universe.,comics/graphic novels,5000,AUD,30,Wednesday,May,6106,144,1,0,successful
3037,halfsoul: part 2 nalia (part 1: tale available),"a fantasy graphic novel about anxiety, invisible disabilities and resilience!",comics/graphic novels,6500,CAD,30,Tuesday,May,7010,114,1,1,successful
3038,macchiato! volume ii,what happens when it turns out you're not the hero you thought you were?,comics/graphic novels,2000,USD,30,Tuesday,May,5566,92,1,0,successful
3039,militia tpb,militia trade paperback,comics/graphic novels,3000,USD,33,Monday,May,5406,144,1,0,successful
3040,fluorescent blacklight outlaw comic book,"fluorescent, blacklight comic book starring russian outlaw superhero octobriana - the devil woman!",comics/graphic novels,5000,USD,41,Friday,May,94360,1976,1,0,successful
3041,"2015-2020 steve rude ""the dude"" sketchbook","collection of commissions, sketches, and tutorials from award winning comic book artist steve rude.",comics/graphic novels,10000,USD,23,Friday,May,44450,629,1,1,successful
3042,curse words: the hole damned thing 768 pg hardcover omnibus,"the complete hit image comics series by charles soule and ryan browne in one deluxe, limited edition, 768 page hardcover!",comics/graphic novels,25000,USD,30,Friday,May,142155,1600,1,1,successful
3043,howl,a galactic treasure hunter loses more than his mind when searching for an extinct civilisation on the infamous planet howl...  ,comics/graphic novels,950,GBP,30,Thursday,May,975,49,1,0,successful
3044,vampires of new jersey,vampires of new jersey - vampires vs the mob like true blood vs the sopranos!,comics/graphic novels,1500,USD,30,Wednesday,May,6017,107,1,0,successful
3045,nel tempo di uno spazio: a graphic poetry odyssey,"unire graphic novel e poesia per raccontare lo spazio e il tempo che occupano le nostre vite 
| graphic novel and poetry in a book",comics/graphic novels,2000,EUR,45,Tuesday,May,2789,90,1,0,successful
3046,"cosmic detective a graphic novel by lemire, kindt, rubin","an original sci-fi mystery graphic novel presented as a deluxe, oversized 168-page hardcover",comics/graphic novels,35000,USD,30,Monday,May,170567,4129,1,1,successful
3047,triumviratus: award-winning 530 page fantasy graphic novel,"a world brought to its knees by the misadventures of three desperate lovers. the official digital launch, and a brand new cover design!",comics/graphic novels,1000,AUD,41,Sunday,May,2145,63,1,0,successful
3048,"masterpiece, a feature length comedy",a comedy about an unsuspecting group of coworkers from a radio station that band together to pull off a low key art heist.,film & video/comedy,1820000,USD,30,Saturday,May,1256,3,0,0,failed
3049,gorgon salad (greece film summer 2015 university of miami),the feature film which will be shot in greece by students from university of miami.,film & video/comedy,2500,USD,30,Saturday,May,80,4,0,0,failed
3050,after hours,after hours is a non profit public access variety show airing on peg tv this summer! hosted by brian alan fortune & dan guitard.,film & video/comedy,1000,USD,30,Thursday,May,26,2,0,0,failed
3051,bazaardio studios,i've recently started a channel and i could use a hand with some equipment.,film & video/comedy,2000,USD,39,Thursday,May,0,0,0,0,failed
3052,the 420 show,feature documentary/comedy about marijuana and the 4/20 fest in colorado.  meet the people places and things behind the movement.,film & video/comedy,15000,USD,39,Thursday,May,0,0,0,0,failed
3053,beyblade pony fusion improve mic quality,we are creating an abridged series called beyblade pony fusion on youtube and we need to upgrade a microphone for one of the team!.,film & video/comedy,150,USD,7,Thursday,May,0,0,0,0,failed
3054,starting out,"starting out is a half-hour, single camera comedy starring morgan smith goodwin and produced by over the yard productions llc.",film & video/comedy,35000,USD,20,Wednesday,May,26328,167,0,0,failed
3055,metalheads: a 90's metal comedy,a group of boston goth teens with the worst metal band on earth struggle against all odds to win the high school battle of the bands.,film & video/comedy,30000,USD,30,Wednesday,May,7338,59,0,0,failed
3056,help get crybaby mcgee to orlando movie,help get crybaby mcgee to orlando will be a film of the protagonist crybaby mcgee adventure to and from orlando and his crybaby antics.,film & video/comedy,300,USD,31,Tuesday,May,0,0,0,0,failed
3057,discovering bigfoot: a spiritual journey,"discovering bigfoot: a spiritual journey, will be a satirical yet fact based film created as a project to express american culture.",film & video/comedy,275,USD,30,Friday,May,0,0,0,0,failed
3058,jobbed: targeted for termination,finding work is really hard work.,film & video/comedy,7500,USD,34,Friday,May,3086,30,0,0,failed
3059,olive and mocha: latchkey kids,"""olive and mocha"" is an irreverent comedy about a goody-goody and a bad seed who are magnets for mischief in the 80s.",film & video/comedy,20000,USD,38,Thursday,May,607,12,0,1,failed
3060,nothing handles like a rental car - the book,i have written a funny book! called 'nothing handles like a rental car' it tells tales of automotive adventures from around the world.,publishing/fiction,1000,GBP,30,Tuesday,January,2699,232,1,0,successful
3061,'the isaac spiders' - portal novella #1,an arachnologist gets more than he bargained for when investigating a new horrific species of spider in this australian horror/thriller,publishing/fiction,2000,AUD,28,Monday,January,3775,103,1,0,successful
3062,pieces of madness: the expanded mind of kasey pierce,"in 2015, ms. pierce released her work of short fiction, pieces of madness, to great acclaim and success.  now it's back...and expanded.",publishing/fiction,2000,USD,30,Sunday,January,3616,101,1,0,successful
3063,9:13 - a horror novel,"horrifying visions.  a small town's dark secrets.  a desperate race against madness and death.  at 9:13, your time is up.",publishing/fiction,1500,USD,30,Saturday,January,2276,35,1,0,successful
3064,dance of the crane--martial arts fantasy,completed three-book series,publishing/fiction,3500,USD,30,Friday,January,3500,10,1,0,successful
3065,griffin ranger: the monster lands,"the conclusion to griffin ranger! against impossible odds, the griffins fight for their lives... and their very world.",publishing/fiction,4500,USD,30,Monday,January,5500,51,1,0,successful
3066,toilet material: the #1 book for #2 reading,“toilet material” is a paperback book with 40 very hilarious and very short stories – perfect for your very short attention span.,publishing/fiction,10000,USD,30,Monday,January,10954,250,1,0,successful
3067,dealing with the apocalypse,"the first book from arcane inkdustries, a series of illustrated short stories about death, magic, and life after the end of the world.",publishing/fiction,1000,USD,30,Monday,January,1651,72,1,0,successful
3068,beyond solstice shorts,"help arachne press to create a regular live literature event, four books of short stories and poetry, and a book tour",publishing/fiction,1500,GBP,30,Friday,January,1523,18,1,0,successful
3069,make the yuletide gay - the novel - make 100 limited edition,novelization of the hit holiday comedy make the yuletide gay by the film's writer/director rob williams. limited edition cover!,publishing/fiction,750,USD,30,Thursday,January,3550,113,1,0,successful
3070,daydreams of shanghai,chinese factory workers. a police captain with a deformed leg. american alcoholics in shanghai. babies pooping in garbage cans.,publishing/fiction,3300,USD,30,Wednesday,January,3413,54,1,0,successful
3071,the dangerous voyage of gup the sailor- a novel,"a modern fantasy adventure novel that contributes to the culture of reading, and inspires classic creativity in growing readers.",publishing/fiction,2000,USD,34,Thursday,December,2359,31,1,0,successful
3072,ilikemath; innovation + collaboration + education,"digital social impact enterprise, saas cloud base math software k-12.  jsc - cares, career and development meritocracy program.",technology/software,250000,USD,50,Saturday,March,12,3,0,0,failed
3073,are you running a small business? then you need mr biller,mrbiller.com is for businesses that need to generate invoices in super-quick time.,technology/software,6000,AUD,60,Saturday,March,104,4,0,0,failed
3074,"image processing with ai, upscaling, artifacts removal, etc.","software includes user interface and a set of ai models. all models are very competitive at least, some are the best in class.",technology/software,15000,USD,31,Friday,March,320,8,0,0,failed
3075,swing: is the long awaited swinging platform,for real swingers who have had enough of fake profiles and picture collectors. you be in control...,technology/software,12000,GBP,40,Friday,March,150,4,0,0,failed
3076,quickstarter: cultivate.bio / grow your own food,chat with plants and learn how to grow them at home!,technology/software,950,EUR,20,Wednesday,March,9,3,0,0,failed
3077,protects your data and customers' privacy,"we know that data protection is a pain in the neck. with siodb, you enable security for your business data and privacy for your users",technology/software,20000,CHF,30,Wednesday,March,31,3,0,0,failed
3078,let us build startups together,"a platform to connect founders, developers who want to launch a startup but have a hard time to meet people with complementary skills.",technology/software,60000,USD,45,Wednesday,March,126,4,0,0,failed
3079,ycommunity of happy people,a worldwide debut for a serious game: your mind & mood,technology/software,650000,HKD,45,Wednesday,March,310,4,0,0,failed
3080,altabrio triathlon training platform,"a predictive triathlon training platform teaching you step-by-step how to swim, bike, and run so training and racing become enjoyable!",technology/software,5000,USD,60,Tuesday,March,51,2,0,0,failed
3081,ideal holiday rentals with no searching! save time & money!,a new vacation rental booking site with no searching & with properties proposed by the first global network of independent managers.,technology/software,75000,AUD,29,Friday,March,201,3,0,0,failed
3082,genewhisper: democratizing genomic data,genewhisper is a next-generation precision medicine company that democratizes genomic data with a blockchain marketplace.,technology/software,5000,USD,59,Friday,March,103,5,0,0,failed
3083,nouveau système de plugins 3d pour openshot video editor,"contributeur au projet openshot vidéo editor, je travaille à refondre le système 3d blender et à ajouter de nouveaux effets 3d de titre",technology/software,6000,EUR,29,Tuesday,March,2,2,0,0,failed
3084,tanya dartson- run for your life music video,music video for upbeat and inspiring song - run for your life,music/pop,2500,USD,30,Wednesday,November,2535,26,1,0,successful
3085,"""flying through the clouds"" | music video","i am grateful for your continuous support! be a part of my journey as i shoot the video for a song from my debut ep ""immaculate.""",music/pop,5000,USD,30,Tuesday,November,6882,64,1,0,successful
3086,"bethany joy lenz, new album, sneak peek","bethany joy lenz of dexter and one tree hill, will be recording her new ep in time for release in dec. 2014. join the team!",music/pop,15000,USD,15,Friday,November,19220,468,1,0,successful
3087,bev's first studio ep! - the noble house of pancake,"that's right, beverly ward is recording her first studio ep - about damn time. want to hear it? be a part of the kick starter!",music/pop,12000,USD,30,Friday,November,12545,224,1,0,successful
